Rk,Player,Season,Age,Tm,Lg,WS,VORP,BPM,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
405,Larry Bird\birdla01,1989-90,33,BOS,NBA,9.5,6.1,6.1,75,75,39.3,9.6,20.2,8.7,17.6,0.9,2.6,4.3,4.6,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3,.473,.494,.333,.495,.930,.546
406,Tyson Chandler\chandty01,2011-12,29,NYK,NBA,9.5,3.2,4.1,62,62,33.2,3.9,5.7,3.9,5.7,0.0,0.0,3.5,5.1,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,.679,.683,.000,.679,.689,.708
407,Derrick Coleman\colemde01,1992-93,25,NJN,NBA,9.5,4.8,4.8,76,73,36.3,7.4,16.1,7.1,14.8,0.3,1.3,5.5,6.9,3.3,8.0,11.2,3.6,1.2,1.7,3.2,2.8,20.7,.460,.480,.232,.469,.808,.540
408,Alex English\englial01,1981-82,28,DEN,NBA,9.5,4.6,4.1,82,82,36.8,10.4,18.9,10.4,18.8,0.0,0.1,4.5,5.4,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4,.551,.553,.000,.551,.840,.596
409,Kawhi Leonard\leonaka01,2018-19,27,TOR,NBA,9.5,3.6,5.0,60,60,34.0,9.3,18.8,7.5,13.8,1.9,5.0,6.1,7.1,1.3,6.0,7.3,3.3,1.8,0.4,2.0,1.5,26.6,.496,.542,.371,.546,.854,.606
410,Moses Malone\malonmo01,1983-84,28,PHI,NBA,9.5,1.8,0.7,71,71,36.8,7.5,15.5,7.5,15.5,0.0,0.1,7.7,10.2,5.0,8.4,13.4,1.4,1.0,1.5,3.5,2.6,22.7,.483,.485,.000,.483,.750,.566
411,Hakeem Olajuwon\olajuha01,1985-86,23,HOU,NBA,9.5,4.6,5.3,68,68,36.3,9.2,17.5,9.2,17.5,0.0,0.0,5.1,7.9,4.9,6.6,11.5,2.0,2.0,3.4,2.9,4.0,23.5,.526,.526,,.526,.645,.560
412,Jim Paxson\paxsoji02,1983-84,26,POR,NBA,9.5,2.1,1.1,81,81,33.2,8.4,16.3,8.2,15.6,0.2,0.7,4.3,5.1,0.8,1.3,2.1,3.1,1.5,0.1,1.8,2.0,21.3,.514,.525,.288,.521,.841,.573
413,Carmelo Anthony\anthoca01,2005-06,21,DEN,NBA,9.4,2.6,1.5,80,80,36.8,9.5,19.7,9.0,17.8,0.5,1.9,7.2,8.9,1.5,3.4,4.9,2.7,1.1,0.5,2.7,2.9,26.5,.481,.506,.243,.493,.808,.563
414,Kobe Bryant\bryanko01,2009-10,31,LAL,NBA,9.4,4.0,3.6,73,73,38.8,9.8,21.5,8.5,17.4,1.4,4.1,6.0,7.4,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,27.0,.456,.487,.329,.488,.811,.545
415,George Gervin\gervige01,1982-83,30,SAS,NBA,9.4,2.2,1.1,78,78,36.3,9.7,19.9,9.6,19.5,0.2,0.4,6.6,7.8,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,.487,.490,.364,.491,.853,.561
416,Moses Malone\malonmo01,1986-87,31,WSB,NBA,9.4,2.5,1.9,73,70,34.1,8.2,18.0,8.2,17.8,0.0,0.2,7.8,9.5,4.7,6.6,11.3,1.6,0.8,1.3,2.8,1.9,24.1,.454,.458,.000,.454,.824,.545
417,Russell Westbrook\westbru01,2010-11,22,OKC,NBA,9.4,5.0,5.0,82,82,34.7,7.5,17.0,7.1,15.7,0.4,1.3,6.5,7.7,1.5,3.1,4.6,8.2,1.9,0.4,3.9,2.5,21.9,.442,.451,.330,.454,.842,.538
418,Tony Parker\parketo01,2012-13,30,SAS,NBA,9.3,2.6,2.7,66,66,32.9,7.9,15.1,7.5,14.0,0.4,1.0,4.2,5.0,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,20.3,.522,.534,.353,.534,.845,.588
419,Gary Payton\paytoga01,1993-94,25,SEA,NBA,9.3,3.5,2.8,82,82,35.1,7.1,14.1,6.9,13.5,0.2,0.7,2.0,3.4,1.3,2.0,3.3,6.0,2.3,0.2,2.1,2.8,16.5,.504,.515,.278,.510,.595,.526
420,Glen Rice\ricegl01,1997-98,30,CHH,NBA,9.3,2.3,0.7,82,82,40.2,7.7,16.9,6.1,13.2,1.6,3.7,5.2,6.1,1.1,3.2,4.3,2.2,0.9,0.3,2.2,2.4,22.3,.457,.464,.433,.504,.849,.568
421,Mitch Richmond\richmmi01,1995-96,30,SAC,NBA,9.3,3.6,2.9,81,81,36.4,7.5,16.9,4.8,10.5,2.8,6.4,5.2,6.1,0.7,2.7,3.3,3.1,1.5,0.2,2.7,2.9,23.1,.447,.453,.437,.529,.866,.591
422,Tom Chambers\chambto01,1988-89,29,PHO,NBA,9.2,2.4,1.2,81,81,37.1,9.6,20.3,9.2,19.2,0.3,1.1,6.3,7.4,1.8,6.7,8.4,2.9,1.1,0.7,2.9,3.3,25.7,.471,.479,.326,.480,.851,.547
423,Paul George\georgpa01,2015-16,25,IND,NBA,9.2,4.6,4.5,81,81,34.8,7.5,17.9,4.9,10.9,2.6,7.0,5.6,6.5,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,23.1,.418,.447,.371,.490,.860,.557
424,Blake Griffin\griffbl01,2011-12,22,LAC,NBA,9.2,3.7,4.1,66,66,36.2,8.5,15.5,8.5,15.2,0.0,0.2,3.7,7.1,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,.549,.556,.125,.550,.521,.557
425,Tim Hardaway\hardati01,1991-92,25,GSW,NBA,9.2,3.9,2.6,81,81,41.1,9.1,19.7,7.5,15.0,1.6,4.6,3.7,4.8,1.0,2.8,3.8,10.0,2.0,0.2,3.3,2.6,23.4,.461,.499,.338,.501,.766,.537
426,Allen Iverson\iversal01,2002-03,27,PHI,NBA,9.2,4.2,2.8,82,82,42.5,9.8,23.7,8.8,20.0,1.0,3.7,7.0,9.0,0.8,3.4,4.2,5.5,2.7,0.2,3.5,1.8,27.6,.414,.440,.277,.436,.774,.500
427,Damian Lillard\lillada01,2015-16,25,POR,NBA,9.2,3.8,3.7,75,75,35.7,8.2,19.7,5.2,11.5,3.1,8.1,5.5,6.2,0.6,3.4,4.0,6.8,0.9,0.4,3.2,2.2,25.1,.419,.450,.375,.497,.892,.560
428,Stephen Curry\curryst01,2017-18,29,GSW,NBA,9.1,4.4,8.6,51,51,32.0,8.4,16.9,4.2,7.1,4.2,9.8,5.5,5.9,0.7,4.4,5.1,6.1,1.6,0.2,3.0,2.2,26.4,.495,.595,.423,.618,.921,.675
429,Joe Dumars\dumarjo01,1992-93,29,DET,NBA,9.1,2.6,1.4,77,77,40.2,8.8,18.9,7.3,15.0,1.5,3.9,4.5,5.2,0.8,1.1,1.9,4.0,1.0,0.1,1.8,1.8,23.5,.466,.489,.375,.504,.864,.555
430,Kyrie Irving\irvinky01,2018-19,26,BOS,NBA,9.1,4.7,6.4,67,67,33.0,9.0,18.5,6.4,12.0,2.6,6.5,3.2,3.7,1.1,3.9,5.0,6.9,1.5,0.5,2.6,2.5,23.8,.487,.533,.401,.557,.873,.592
431,David Lee\leeda02,2012-13,29,GSW,NBA,9.1,3.3,2.5,79,79,36.8,7.6,14.7,7.6,14.6,0.0,0.1,3.2,4.1,2.8,8.5,11.2,3.5,0.8,0.3,2.6,3.1,18.5,.519,.521,.000,.519,.797,.561
432,Hakeem Olajuwon\olajuha01,1996-97,34,HOU,NBA,9.1,3.7,3.2,78,78,36.6,9.3,18.3,9.3,18.1,0.1,0.2,4.5,5.7,2.2,7.0,9.2,3.0,1.5,2.2,3.6,3.2,23.2,.510,.512,.313,.512,.787,.558
433,Mark Price\pricema01,1991-92,27,CLE,NBA,9.1,3.1,3.8,72,72,29.7,6.1,12.5,4.7,8.8,1.4,3.6,3.8,4.0,0.5,1.9,2.4,7.4,1.3,0.2,2.2,1.6,17.3,.488,.530,.387,.545,.947,.610
434,Dan Roundfield\roundda01,1979-80,26,ATL,NBA,9.1,4.3,4.6,81,,32.0,6.2,12.4,6.2,12.4,0.0,0.0,4.1,5.7,3.6,6.7,10.3,2.3,1.2,1.7,2.9,3.9,16.5,.499,.500,.000,.499,.710,.551
435,Brandon Roy\roybr01,2009-10,25,POR,NBA,9.1,3.7,4.1,65,65,37.2,7.6,16.0,6.4,12.6,1.1,3.4,5.3,6.8,1.1,3.3,4.4,4.7,0.9,0.2,2.0,2.1,21.5,.473,.512,.330,.508,.780,.568
436,Isiah Thomas\thomais01,1983-84,22,DET,NBA,9.1,4.7,4.3,82,82,36.7,8.2,17.7,7.9,16.9,0.3,0.8,4.7,6.5,1.3,2.7,4.0,11.1,2.5,0.4,3.7,4.0,21.3,.462,.468,.338,.470,.733,.520
437,DeMar DeRozan\derozde01,2016-17,27,TOR,NBA,9.0,1.9,0.9,74,74,35.4,9.7,20.9,9.3,19.2,0.4,1.7,7.4,8.7,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,.467,.484,.266,.477,.842,.552
438,Paul George\georgpa01,2012-13,22,IND,NBA,9.0,5.0,4.7,79,79,37.6,6.2,14.9,4.1,8.9,2.2,5.9,2.8,3.5,1.1,6.5,7.6,4.1,1.8,0.6,2.9,2.9,17.4,.419,.457,.362,.491,.807,.531
439,Blake Griffin\griffbl01,2014-15,25,LAC,NBA,9.0,3.6,4.1,67,67,35.2,8.6,17.1,8.4,16.7,0.1,0.4,4.6,6.4,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9,.502,.504,.400,.506,.728,.551
440,Allen Iverson\iversal01,2004-05,29,PHI,NBA,9.0,5.0,4.3,75,75,42.3,10.3,24.2,8.9,19.7,1.4,4.5,8.7,10.5,0.7,3.3,4.0,7.9,2.4,0.1,4.6,1.9,30.7,.424,.451,.308,.453,.835,.532
441,Jamal Mashburn\mashbja01,2002-03,30,NOH,NBA,9.0,3.3,2.0,82,81,40.5,8.2,19.3,6.7,15.6,1.5,3.7,3.8,4.5,0.8,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6,.422,.430,.389,.460,.848,.507
442,Jermaine O'Neal\onealje01,2003-04,25,IND,NBA,9.0,2.7,1.8,78,78,35.7,7.8,17.9,7.8,17.7,0.0,0.2,4.5,5.9,2.5,7.5,10.0,2.1,0.8,2.6,2.3,3.2,20.1,.434,.438,.111,.435,.757,.489
443,Shaquille O'Neal\onealsh01,1998-99,26,LAL,NBA,9.0,3.6,6.3,49,49,34.8,10.4,18.1,10.4,18.0,0.0,0.0,5.5,10.2,3.8,6.9,10.7,2.3,0.7,1.7,2.5,3.2,26.3,.576,.577,.000,.576,.540,.584
444,James Worthy\worthja01,1990-91,29,LAL,NBA,9.0,3.2,2.3,78,74,38.6,9.2,18.7,8.8,17.5,0.3,1.2,2.7,3.4,1.4,3.2,4.6,3.5,1.3,0.4,1.6,1.5,21.4,.492,.505,.289,.501,.797,.531
445,Kareem Abdul-Jabbar\abdulka01,1983-84,36,LAL,NBA,8.9,3.2,2.8,80,80,32.8,9.0,15.5,9.0,15.5,0.0,0.0,3.6,4.9,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5,.578,.579,.000,.578,.723,.608
446,Jimmy Butler\butleji01,2017-18,28,MIN,NBA,8.9,3.8,5.0,59,59,36.7,7.4,15.6,6.2,12.2,1.2,3.4,6.2,7.2,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2,.474,.509,.350,.512,.854,.590
447,Paul George\georgpa01,2017-18,27,OKC,NBA,8.9,3.3,2.5,79,79,36.6,7.3,17.0,4.2,9.3,3.1,7.7,4.3,5.2,0.9,4.7,5.7,3.3,2.0,0.5,2.7,2.9,21.9,.430,.454,.401,.521,.822,.570
448,Jason Kidd\kiddja01,2001-02,28,NJN,NBA,8.9,5.4,5.1,82,82,37.3,5.4,13.9,4.0,9.4,1.4,4.4,2.5,3.0,1.6,5.7,7.3,9.9,2.1,0.2,3.5,1.7,14.7,.391,.424,.321,.442,.814,.484
449,Charles Barkley\barklch01,1993-94,30,PHO,NBA,8.8,4.5,5.7,65,65,35.4,8.0,16.1,7.2,13.4,0.7,2.7,4.9,7.0,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6,.495,.541,.270,.518,.704,.563
450,Isiah Thomas\thomais01,1985-86,24,DET,NBA,8.8,4.3,4.0,77,77,36.2,7.9,16.2,7.6,15.1,0.3,1.1,4.7,6.0,1.1,2.5,3.6,10.8,2.2,0.3,3.8,3.2,20.9,.488,.501,.310,.498,.790,.554
